accion	origen	destino	motivo
MOVIDO	emu/dos/images/Prophecy 1 - The Viking Child-thumb.png	emu/MEDIA/DOS/images/Prophecy 1 - The Viking Child-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Psycho Pinball-image.png	emu/MEDIA/DOS/images/Psycho Pinball-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Psycho Pinball-marquee.png	emu/MEDIA/DOS/images/Psycho Pinball-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Psycho Pinball-thumb.png	emu/MEDIA/DOS/images/Psycho Pinball-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Purple Saturn Day-image.png	emu/MEDIA/DOS/images/Purple Saturn Day-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Purple Saturn Day-marquee.png	emu/MEDIA/DOS/images/Purple Saturn Day-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Purple Saturn Day-thumb.png	emu/MEDIA/DOS/images/Purple Saturn Day-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pushover-image.png	emu/MEDIA/DOS/images/Pushover-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pushover-marquee.png	emu/MEDIA/DOS/images/Pushover-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pushover-thumb.png	emu/MEDIA/DOS/images/Pushover-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Qix-image.png	emu/MEDIA/DOS/images/Qix-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Qix-marquee.png	emu/MEDIA/DOS/images/Qix-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Qix-thumb.png	emu/MEDIA/DOS/images/Qix-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quadralien-image.png	emu/MEDIA/DOS/images/Quadralien-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quadralien-marquee.png	emu/MEDIA/DOS/images/Quadralien-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quadralien-thumb.png	emu/MEDIA/DOS/images/Quadralien-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quadrel-image.png	emu/MEDIA/DOS/images/Quadrel-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quadrel-marquee.png	emu/MEDIA/DOS/images/Quadrel-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quadrel-thumb.png	emu/MEDIA/DOS/images/Quadrel-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quake-image.png	emu/MEDIA/DOS/images/Quake-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quake-marquee.png	emu/MEDIA/DOS/images/Quake-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quake-thumb.png	emu/MEDIA/DOS/images/Quake-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quarantine-image.png	emu/MEDIA/DOS/images/Quarantine-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quarantine-marquee.png	emu/MEDIA/DOS/images/Quarantine-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quarantine-thumb.png	emu/MEDIA/DOS/images/Quarantine-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quest for Glory II - Trial By Fire-image.png	emu/MEDIA/DOS/images/Quest for Glory II - Trial By Fire-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quest for Glory II - Trial By Fire-marquee.png	emu/MEDIA/DOS/images/Quest for Glory II - Trial By Fire-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quest for Glory II - Trial By Fire-thumb.png	emu/MEDIA/DOS/images/Quest for Glory II - Trial By Fire-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quest for Glory III - Wages of War-image.png	emu/MEDIA/DOS/images/Quest for Glory III - Wages of War-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quest for Glory III - Wages of War-marquee.png	emu/MEDIA/DOS/images/Quest for Glory III - Wages of War-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Quest for Glory III - Wages of War-thumb.png	emu/MEDIA/DOS/images/Quest for Glory III - Wages of War-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rack 'em-image.png	emu/MEDIA/DOS/images/Rack 'em-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rack 'em-marquee.png	emu/MEDIA/DOS/images/Rack 'em-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rack 'em-thumb.png	emu/MEDIA/DOS/images/Rack 'em-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rad Warrior-image.png	emu/MEDIA/DOS/images/Rad Warrior-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rad Warrior-marquee.png	emu/MEDIA/DOS/images/Rad Warrior-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rad Warrior-thumb.png	emu/MEDIA/DOS/images/Rad Warrior-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rags to Riches - The Financial Market Simulation-image.png	emu/MEDIA/DOS/images/Rags to Riches - The Financial Market Simulation-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rags to Riches - The Financial Market Simulation-thumb.png	emu/MEDIA/DOS/images/Rags to Riches - The Financial Market Simulation-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Raiden-image.png	emu/MEDIA/DOS/images/Raiden-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Raiden-marquee.png	emu/MEDIA/DOS/images/Raiden-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Raiden-thumb.png	emu/MEDIA/DOS/images/Raiden-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rambo III-image.png	emu/MEDIA/DOS/images/Rambo III-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rambo III-marquee.png	emu/MEDIA/DOS/images/Rambo III-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rambo III-thumb.png	emu/MEDIA/DOS/images/Rambo III-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rampage-image.png	emu/MEDIA/DOS/images/Rampage-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rampage-marquee.png	emu/MEDIA/DOS/images/Rampage-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rampage-thumb.png	emu/MEDIA/DOS/images/Rampage-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rampart-image.png	emu/MEDIA/DOS/images/Rampart-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rampart-marquee.png	emu/MEDIA/DOS/images/Rampart-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rampart-thumb.png	emu/MEDIA/DOS/images/Rampart-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rastan-image.png	emu/MEDIA/DOS/images/Rastan-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rastan-marquee.png	emu/MEDIA/DOS/images/Rastan-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rastan-thumb.png	emu/MEDIA/DOS/images/Rastan-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms of Arkania - 2. Star Trail-image.png	emu/MEDIA/DOS/images/Realms of Arkania - 2. Star Trail-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms of Arkania - 2. Star Trail-marquee.png	emu/MEDIA/DOS/images/Realms of Arkania - 2. Star Trail-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms of Arkania - 2. Star Trail-thumb.png	emu/MEDIA/DOS/images/Realms of Arkania - 2. Star Trail-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms of the Haunting-image.png	emu/MEDIA/DOS/images/Realms of the Haunting-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms of the Haunting-marquee.png	emu/MEDIA/DOS/images/Realms of the Haunting-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms of the Haunting-thumb.png	emu/MEDIA/DOS/images/Realms of the Haunting-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms-image.png	emu/MEDIA/DOS/images/Realms-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms-marquee.png	emu/MEDIA/DOS/images/Realms-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Realms-thumb.png	emu/MEDIA/DOS/images/Realms-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Baron [1990]-image.png	emu/MEDIA/DOS/images/Red Baron [1990]-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Baron [1990]-marquee.png	emu/MEDIA/DOS/images/Red Baron [1990]-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Baron [1990]-thumb.png	emu/MEDIA/DOS/images/Red Baron [1990]-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Lightning-image.png	emu/MEDIA/DOS/images/Red Lightning-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Lightning-thumb.png	emu/MEDIA/DOS/images/Red Lightning-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Storm Rising-image.png	emu/MEDIA/DOS/images/Red Storm Rising-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Storm Rising-marquee.png	emu/MEDIA/DOS/images/Red Storm Rising-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Red Storm Rising-thumb.png	emu/MEDIA/DOS/images/Red Storm Rising-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Remote Control-image.png	emu/MEDIA/DOS/images/Remote Control-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Remote Control-marquee.png	emu/MEDIA/DOS/images/Remote Control-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Remote Control-thumb.png	emu/MEDIA/DOS/images/Remote Control-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rendez-Vous with Rama-image.png	emu/MEDIA/DOS/images/Rendez-Vous with Rama-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rendez-Vous with Rama-marquee.png	emu/MEDIA/DOS/images/Rendez-Vous with Rama-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rendez-Vous with Rama-thumb.png	emu/MEDIA/DOS/images/Rendez-Vous with Rama-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Renegade-image.png	emu/MEDIA/DOS/images/Renegade-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Renegade-marquee.png	emu/MEDIA/DOS/images/Renegade-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Renegade-thumb.png	emu/MEDIA/DOS/images/Renegade-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Return of the Phantom-image.png	emu/MEDIA/DOS/images/Return of the Phantom-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Return of the Phantom-marquee.png	emu/MEDIA/DOS/images/Return of the Phantom-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Return of the Phantom-thumb.png	emu/MEDIA/DOS/images/Return of the Phantom-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Return to Ringworld-image.png	emu/MEDIA/DOS/images/Return to Ringworld-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Return to Ringworld-marquee.png	emu/MEDIA/DOS/images/Return to Ringworld-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Return to Ringworld-thumb.png	emu/MEDIA/DOS/images/Return to Ringworld-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Reunion-image.png	emu/MEDIA/DOS/images/Reunion-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Reunion-marquee.png	emu/MEDIA/DOS/images/Reunion-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Reunion-thumb.png	emu/MEDIA/DOS/images/Reunion-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rex Nebular and the cosmic Gender-Bender-image.png	emu/MEDIA/DOS/images/Rex Nebular and the cosmic Gender-Bender-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rex Nebular and the cosmic Gender-Bender-marquee.png	emu/MEDIA/DOS/images/Rex Nebular and the cosmic Gender-Bender-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rex Nebular and the cosmic Gender-Bender-thumb.png	emu/MEDIA/DOS/images/Rex Nebular and the cosmic Gender-Bender-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rick Dangerous 2-image.png	emu/MEDIA/DOS/images/Rick Dangerous 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rick Dangerous 2-marquee.png	emu/MEDIA/DOS/images/Rick Dangerous 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rick Dangerous 2-thumb.png	emu/MEDIA/DOS/images/Rick Dangerous 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rick Dangerous-image.png	emu/MEDIA/DOS/images/Rick Dangerous-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rick Dangerous-marquee.png	emu/MEDIA/DOS/images/Rick Dangerous-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rick Dangerous-thumb.png	emu/MEDIA/DOS/images/Rick Dangerous-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rings of Medusa-image.png	emu/MEDIA/DOS/images/Rings of Medusa-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rings of Medusa-marquee.png	emu/MEDIA/DOS/images/Rings of Medusa-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rings of Medusa-thumb.png	emu/MEDIA/DOS/images/Rings of Medusa-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Ringworld - Revenge of the Patriarch-image.png	emu/MEDIA/DOS/images/Ringworld - Revenge of the Patriarch-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Ringworld - Revenge of the Patriarch-marquee.png	emu/MEDIA/DOS/images/Ringworld - Revenge of the Patriarch-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Ringworld - Revenge of the Patriarch-thumb.png	emu/MEDIA/DOS/images/Ringworld - Revenge of the Patriarch-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rise of the Dragon-image.png	emu/MEDIA/DOS/images/Rise of the Dragon-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rise of the Dragon-marquee.png	emu/MEDIA/DOS/images/Rise of the Dragon-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rise of the Dragon-thumb.png	emu/MEDIA/DOS/images/Rise of the Dragon-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Risky Woods-image.png	emu/MEDIA/DOS/images/Risky Woods-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Risky Woods-marquee.png	emu/MEDIA/DOS/images/Risky Woods-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Risky Woods-thumb.png	emu/MEDIA/DOS/images/Risky Woods-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadrunner-image.png	emu/MEDIA/DOS/images/Roadrunner-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadrunner-marquee.png	emu/MEDIA/DOS/images/Roadrunner-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadrunner-thumb.png	emu/MEDIA/DOS/images/Roadrunner-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadwar 2000-image.png	emu/MEDIA/DOS/images/Roadwar 2000-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadwar 2000-marquee.png	emu/MEDIA/DOS/images/Roadwar 2000-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadwar 2000-thumb.png	emu/MEDIA/DOS/images/Roadwar 2000-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadwar Europe-image.png	emu/MEDIA/DOS/images/Roadwar Europe-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Roadwar Europe-thumb.png	emu/MEDIA/DOS/images/Roadwar Europe-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robinson's Requiem-image.png	emu/MEDIA/DOS/images/Robinson's Requiem-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robinson's Requiem-marquee.png	emu/MEDIA/DOS/images/Robinson's Requiem-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robinson's Requiem-thumb.png	emu/MEDIA/DOS/images/Robinson's Requiem-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robocop-image.png	emu/MEDIA/DOS/images/Robocop-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robocop-marquee.png	emu/MEDIA/DOS/images/Robocop-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robocop-thumb.png	emu/MEDIA/DOS/images/Robocop-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robot Rascals-image.png	emu/MEDIA/DOS/images/Robot Rascals-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robot Rascals-marquee.png	emu/MEDIA/DOS/images/Robot Rascals-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robot Rascals-thumb.png	emu/MEDIA/DOS/images/Robot Rascals-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robotron 2084-image.png	emu/MEDIA/DOS/images/Robotron 2084-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robotron 2084-marquee.png	emu/MEDIA/DOS/images/Robotron 2084-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Robotron 2084-thumb.png	emu/MEDIA/DOS/images/Robotron 2084-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rocky's Boots-image.png	emu/MEDIA/DOS/images/Rocky's Boots-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rocky's Boots-marquee.png	emu/MEDIA/DOS/images/Rocky's Boots-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rocky's Boots-thumb.png	emu/MEDIA/DOS/images/Rocky's Boots-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rollercoaster Rumbler-image.png	emu/MEDIA/DOS/images/Rollercoaster Rumbler-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rollercoaster Rumbler-marquee.png	emu/MEDIA/DOS/images/Rollercoaster Rumbler-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Rollercoaster Rumbler-thumb.png	emu/MEDIA/DOS/images/Rollercoaster Rumbler-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Romance of the Three Kingdoms 2-image.png	emu/MEDIA/DOS/images/Romance of the Three Kingdoms 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Romance of the Three Kingdoms 2-marquee.png	emu/MEDIA/DOS/images/Romance of the Three Kingdoms 2-marquee.png	carátulas, capturas y logos de ScreenScraper
